250000000, 6.022079, 188388183, 77.770000
1, -0.000000, 20, 0.001000
11, 3.459432, 194, 0.002000
21, 4.106603, 320, 0.001000
31, 4.671781, 480, 0.002000
41, 4.851335, 555, 0.002000
51, 4.826947, 578, 0.002000
61, 5.184676, 722, 0.001000
71, 5.190043, 763, 0.001000
81, 5.390543, 857, 0.003000
91, 5.532036, 967, 0.003000
101, 5.525502, 940, 0.003000
111, 5.592405, 998, 0.002000
121, 5.691025, 1075, 0.002000
131, 5.704017, 1100, 0.003000
141, 5.602803, 1071, 0.003000
151, 5.712063, 1148, 0.003000
161, 5.724963, 1173, 0.002000
171, 5.726847, 1146, 0.003000
181, 5.702140, 1153, 0.001000
191, 5.717942, 1160, 0.001000
201, 5.770500, 1202, 0.001000
211, 5.762513, 1209, 0.003000
221, 5.776749, 1234, 0.003000
231, 5.820999, 1226, 0.002000
241, 5.844515, 1268, 0.003000
251, 5.812563, 1240, 0.002000
261, 5.819820, 1281, 0.002000
271, 5.867161, 1290, 0.002000
281, 5.841862, 1280, 0.001000
291, 5.831648, 1304, 0.002000
301, 5.879111, 1313, 0.001000
311, 5.878551, 1320, 0.002000
321, 5.863256, 1344, 0.001000
331, 5.834359, 1350, 0.002000
341, 5.843498, 1341, 0.002000
351, 5.874907, 1350, 0.002000
361, 5.929430, 1377, 0.001000
371, 5.902936, 1383, 0.002000
381, 5.903687, 1390, 0.003000
391, 5.847838, 1395, 0.002000
401, 5.897373, 1405, 0.003000
411, 5.940772, 1414, 0.002000
421, 5.914686, 1421, 0.001000
431, 5.926151, 1429, 0.002000
441, 5.931233, 1420, 0.002000
451, 5.937334, 1444, 0.002000
461, 5.933506, 1451, 0.001000
471, 5.919302, 1458, 0.003000
481, 5.899334, 1464, 0.002000
491, 5.943998, 1474, 0.001000
501, 5.925619, 1481, 0.002000
511, 5.929444, 1488, 0.001000
521, 5.940588, 1497, 0.003000
531, 5.906950, 1502, 0.002000
541, 5.919150, 1510, 0.002000
551, 5.968301, 1521, 0.002000
561, 5.961614, 1528, 0.003000
571, 5.904653, 1531, 0.006000
581, 5.959595, 1543, 0.002000
591, 5.951317, 1549, 0.003000
601, 5.936240, 1556, 0.003000
611, 5.937637, 1563, 0.003000
621, 5.949589, 1571, 0.001000
631, 5.942878, 1579, 0.002000
641, 5.963834, 1588, 0.002000
651, 5.941410, 1594, 0.002000
661, 5.952705, 1602, 0.002000
671, 5.952630, 1609, 0.003000
681, 5.965508, 1618, 0.002000
691, 5.956462, 1624, 0.003000
701, 5.959920, 1632, 0.001000
711, 5.963635, 1640, 0.003000
721, 5.963414, 1647, 0.002000
731, 5.948026, 1654, 0.002000
741, 5.959515, 1662, 0.002000
751, 5.963853, 1670, 0.003000
761, 5.972684, 1678, 0.002000
771, 5.958120, 1684, 0.002000
781, 5.969724, 1693, 0.001000
791, 5.952367, 1699, 0.002000
801, 5.966298, 1708, 0.003000
811, 5.978046, 1717, 0.002000
821, 5.971809, 1723, 0.002000
831, 5.978192, 1732, 0.003000
841, 5.976333, 1739, 0.002000
851, 5.958429, 1746, 0.003000
861, 5.984520, 1755, 0.002000
871, 5.977515, 1761, 0.003000
881, 5.960456, 1767, 0.002000
891, 5.971155, 1776, 0.003000
901, 5.982132, 1784, 0.002000
911, 5.962515, 1790, 0.002000
921, 5.979278, 1799, 0.002000
931, 5.972147, 1806, 0.003000
941, 5.976393, 1814, 0.003000
951, 5.972046, 1820, 0.002000
961, 5.980954, 1829, 0.002000
971, 5.963583, 1834, 0.002000
981, 5.976398, 1843, 0.001000
991, 5.976091, 1852, 0.003000
1001, 5.978823, 1860, 0.004000
1011, 5.977242, 1866, 0.002000
1021, 5.975839, 1874, 0.003000
1031, 5.981756, 1882, 0.002000
1041, 5.973945, 1888, 0.001000
1051, 5.981359, 1897, 0.002000
1061, 5.978190, 1903, 0.003000
1071, 5.960077, 1910, 0.004000
1081, 5.982417, 1919, 0.002000
1091, 5.976818, 1927, 0.003000
1101, 5.993729, 1936, 0.003000
1111, 5.982190, 1942, 0.002000
1121, 5.987320, 1950, 0.002000
1131, 5.971842, 1955, 0.003000
1141, 5.990087, 1965, 0.002000
1151, 5.973206, 1971, 0.003000
1161, 5.972809, 1979, 0.003000
1171, 5.983098, 1987, 0.002000
1181, 5.983113, 1995, 0.002000
1191, 5.971846, 2001, 0.002000
1201, 5.972003, 2009, 0.003000
1211, 5.981946, 2017, 0.002000
1221, 5.972227, 2022, 0.002000
1231, 5.991104, 2033, 0.002000
1241, 5.980365, 2039, 0.002000
1251, 5.985840, 2048, 0.002000
1261, 5.990421, 2056, 0.003000
1271, 5.981005, 2062, 0.003000
1281, 5.978505, 2069, 0.006000
1291, 5.977220, 2077, 0.004000
1301, 5.993324, 2086, 0.003000
1311, 5.983809, 2093, 0.002000
1321, 5.989040, 2100, 0.002000
1331, 5.990082, 2108, 0.003000
1341, 5.981948, 2115, 0.002000
1351, 5.981371, 2122, 0.001000
1361, 5.991135, 2130, 0.003000
1371, 5.982361, 2137, 0.002000
1381, 5.989623, 2145, 0.003000
1391, 5.994346, 2154, 0.002000
1401, 5.996754, 2161, 0.004000
1411, 5.984913, 2168, 0.003000
1421, 5.996955, 2177, 0.002000
1431, 5.978426, 2182, 0.003000
1441, 5.993171, 2191, 0.002000
1451, 5.988649, 2198, 0.003000
1461, 6.003471, 2207, 0.003000
1471, 5.993606, 2214, 0.002000
1481, 6.000927, 2222, 0.003000
1491, 5.992914, 2228, 0.003000
1501, 5.980151, 2235, 0.002000
1511, 5.991940, 2244, 0.002000
1521, 5.992757, 2252, 0.005000
1531, 5.994084, 2260, 0.002000
1541, 5.985266, 2265, 0.003000
1551, 5.999510, 2275, 0.002000
1561, 5.994436, 2281, 0.003000
1571, 6.000665, 2290, 0.003000
1581, 5.992908, 2296, 0.003000
1591, 5.991411, 2305, 0.003000
1601, 5.994202, 2313, 0.004000
1611, 5.999354, 2320, 0.002000
1621, 5.992355, 2326, 0.006000
1631, 6.002392, 2335, 0.003000
1641, 5.994621, 2341, 0.004000
1651, 5.997560, 2349, 0.002000
1661, 5.995414, 2356, 0.002000
1671, 5.994950, 2365, 0.003000
1681, 5.989082, 2372, 0.004000
1691, 5.992322, 2379, 0.003000
1701, 5.991501, 2386, 0.002000
1711, 5.988497, 2393, 0.002000
1721, 5.992974, 2401, 0.006000
1731, 5.993208, 2410, 0.003000
1741, 5.999981, 2417, 0.004000
1751, 5.990812, 2424, 0.002000
1761, 5.988409, 2432, 0.004000
1771, 5.993761, 2440, 0.003000
1781, 5.996431, 2448, 0.003000
1791, 5.990448, 2454, 0.001000
1801, 5.998816, 2463, 0.002000
1811, 5.996957, 2470, 0.003000
1821, 6.001193, 2478, 0.003000
1831, 5.999373, 2485, 0.003000
1841, 5.996237, 2492, 0.002000
1851, 5.993735, 2500, 0.002000
1861, 5.997497, 2508, 0.003000
1871, 6.000176, 2514, 0.003000
1881, 5.997301, 2523, 0.004000
1891, 5.997313, 2531, 0.002000
1901, 5.994975, 2538, 0.003000
1911, 6.004599, 2546, 0.003000
1921, 6.003532, 2554, 0.003000
1931, 6.001906, 2561, 0.010000
1941, 6.002110, 2568, 0.006000
1951, 6.001210, 2575, 0.003000
1961, 5.993432, 2583, 0.006000
1971, 5.996939, 2590, 0.003000
1981, 5.990129, 2597, 0.003000
1991, 5.999582, 2606, 0.003000
2001, 5.997120, 2613, 0.005000
2011, 6.002253, 2621, 0.004000
2021, 6.004692, 2629, 0.003000
2031, 5.998325, 2636, 0.003000
2041, 6.000381, 2642, 0.002000
2051, 6.001325, 2651, 0.003000
2061, 6.007330, 2659, 0.003000
2071, 5.999841, 2666, 0.003000
2081, 5.998633, 2674, 0.002000
2091, 5.993686, 2680, 0.002000
2101, 5.999691, 2688, 0.002000
2111, 5.999131, 2697, 0.002000
2121, 6.004588, 2704, 0.002000
2131, 6.003135, 2712, 0.004000
2141, 6.002326, 2718, 0.003000
2151, 5.991176, 2725, 0.003000
2161, 6.003019, 2733, 0.003000
2171, 6.001235, 2742, 0.004000
2181, 6.009041, 2749, 0.004000
2191, 5.995830, 2756, 0.002000
2201, 5.991201, 2762, 0.003000
2211, 6.005290, 2772, 0.002000
2221, 6.000293, 2779, 0.003000
2231, 6.004584, 2787, 0.003000
2241, 6.002692, 2794, 0.003000
2251, 6.001629, 2802, 0.003000
2261, 5.998245, 2809, 0.003000
2271, 6.002716, 2817, 0.004000
2281, 6.006261, 2824, 0.003000
2291, 5.998983, 2831, 0.004000
2301, 5.999077, 2839, 0.002000
2311, 6.003748, 2847, 0.003000
2321, 6.000286, 2855, 0.002000
2331, 6.000468, 2861, 0.002000
2341, 6.006924, 2870, 0.004000
2351, 6.004027, 2877, 0.003000
2361, 6.004366, 2885, 0.004000
2371, 6.009108, 2893, 0.002000
2381, 6.003275, 2900, 0.002000
2391, 6.005872, 2907, 0.003000
2401, 6.002183, 2914, 0.003000
2411, 6.003148, 2922, 0.002000
2421, 6.005823, 2930, 0.004000
2431, 6.000196, 2936, 0.004000
2441, 6.004704, 2945, 0.002000
2451, 6.006994, 2953, 0.002000
2461, 6.007718, 2960, 0.004000
2471, 6.003764, 2967, 0.004000
2481, 6.005481, 2975, 0.002000
2491, 6.001834, 2982, 0.002000
2501, 6.009445, 2991, 0.004000
2511, 6.000858, 2996, 0.003000
2521, 6.007079, 3005, 0.004000
2531, 6.002582, 3012, 0.003000
2541, 6.006932, 3020, 0.003000
2551, 6.001438, 3028, 0.002000
2561, 6.007518, 3035, 0.003000
2571, 6.005910, 3043, 0.003000
2581, 6.002930, 3049, 0.004000
2591, 6.006272, 3058, 0.005000
2601, 6.002305, 3064, 0.003000
2611, 6.003955, 3073, 0.004000
2621, 6.004048, 3080, 0.004000
2631, 6.006297, 3088, 0.003000
2641, 6.006625, 3096, 0.005000
2651, 6.002508, 3103, 0.002000
2661, 6.005564, 3110, 0.006000
2671, 6.005108, 3118, 0.003000
2681, 6.001581, 3125, 0.002000
2691, 6.000197, 3132, 0.003000
2701, 6.002834, 3140, 0.005000
2711, 6.005946, 3148, 0.003000
2721, 6.011926, 3157, 0.002000
2731, 6.004296, 3163, 0.003000
2741, 6.009987, 3171, 0.003000
2751, 6.007405, 3178, 0.002000
2761, 6.007284, 3186, 0.003000
2771, 6.010945, 3194, 0.003000
2781, 6.006133, 3200, 0.002000
2791, 6.004475, 3208, 0.004000
2801, 6.005617, 3216, 0.004000
2811, 6.005971, 3224, 0.002000
2821, 6.008413, 3231, 0.005000
2831, 5.999341, 3238, 0.006000
2841, 6.004815, 3246, 0.003000
2851, 6.008275, 3254, 0.004000
2861, 6.005146, 3260, 0.004000
2871, 6.005501, 3269, 0.004000
2881, 6.010768, 3276, 0.006000
2891, 6.003387, 3283, 0.004000
2901, 6.004652, 3291, 0.002000
2911, 6.005083, 3298, 0.003000
2921, 6.001214, 3305, 0.002000
2931, 6.009343, 3314, 0.002000
2941, 6.004689, 3321, 0.002000
2951, 6.007682, 3329, 0.003000
2961, 6.002269, 3336, 0.002000
2971, 5.999917, 3342, 0.004000
2981, 6.005982, 3351, 0.004000
2991, 6.007905, 3359, 0.002000
3001, 6.010246, 3367, 0.003000
3011, 6.007364, 3374, 0.003000
3021, 6.004618, 3382, 0.002000
3031, 6.006045, 3389, 0.002000
3041, 6.003072, 3396, 0.003000
3051, 6.011126, 3405, 0.003000
3061, 6.006076, 3411, 0.003000
3071, 6.003499, 3419, 0.003000
3081, 6.004931, 3426, 0.004000
3091, 6.005775, 3434, 0.003000
3101, 6.007721, 3442, 0.003000
3111, 6.003254, 3449, 0.003000
3121, 6.013363, 3457, 0.002000
3131, 6.014205, 3465, 0.003000
3141, 6.007375, 3472, 0.003000
3151, 6.006392, 3480, 0.002000
3161, 6.011333, 3487, 0.003000
3171, 6.008471, 3495, 0.003000
3181, 6.011142, 3503, 0.004000
3191, 6.007871, 3510, 0.004000
3201, 6.001880, 3516, 0.003000
3211, 6.008060, 3524, 0.004000
3221, 6.008167, 3532, 0.004000
3231, 6.008973, 3540, 0.003000
3241, 6.009299, 3548, 0.003000
3251, 6.008638, 3555, 0.003000
3261, 6.009610, 3562, 0.003000
3271, 6.009400, 3570, 0.003000
3281, 6.002431, 3577, 0.003000
3291, 6.005003, 3584, 0.003000
3301, 6.008033, 3593, 0.004000
3311, 6.010887, 3601, 0.002000
3321, 6.006279, 3607, 0.002000
3331, 6.009547, 3615, 0.003000
3341, 6.007322, 3623, 0.003000
3351, 6.006938, 3630, 0.002000
3361, 6.008693, 3637, 0.003000
3371, 6.007089, 3644, 0.003000
3381, 6.002857, 3652, 0.002000
3391, 6.007957, 3660, 0.003000
3401, 6.010391, 3667, 0.005000
3411, 6.004631, 3674, 0.004000
3421, 6.005682, 3682, 0.004000
3431, 6.008502, 3691, 0.003000
