6765482,3.990091,3406164,2.284
3406164,7.809685,5247,2.731
5247,4.028239,5217,0.024
5217,3.725892,4414,0.021
4414,2.410438,5383,0.038
5383,3.796772,4613,0.028
4613,2.78079,4938,0.033
4938,3.260292,5328,0.024
5328,3.795088,4658,0.023
4658,2.816128,4781,0.021
4781,3.033435,5647,0.028
5647,3.992545,5153,0.023
5153,3.554479,5643,0.027
5643,4.015312,5230,0.032
5230,3.657432,4629,0.02
4629,2.769095,4742,0.044
4742,3.000455,5017,0.023
5017,3.465503,5278,0.026
5278,3.635321,4540,0.02
4540,2.716548,4461,0.02
4461,2.503712,5505,0.029
5505,3.886496,5160,0.027
5160,3.638362,5227,0.027
5227,3.559288,5020,0.027
5020,3.382066,4521,0.021
4521,2.74219,5690,0.026
5690,4.061181,4896,0.051
4896,3.277691,4709,0.032
4709,3.022993,5309,0.045
5309,3.633601,5660,0.026
5660,4.144503,5743,0.026
5743,4.0754,4574,0.022
4574,2.816786,5394,0.022
5394,3.753998,5040,0.022
5040,3.354995,4783,0.024
4783,3.031891,5523,0.023
5523,3.901896,4580,0.022
4580,2.888132,4977,0.039
4977,3.257916,5663,0.026
5663,4.12795,4998,0.024
4998,3.379273,5066,0.024
5066,3.398519,4912,0.024
4912,3.186868,5079,0.024
5079,3.55425,4509,0.021
4509,2.626594,4497,0.019
4497,2.585199,4456,0.02
4456,2.455457,4581,0.023
4581,2.786131,4986,0.027
4986,3.270792,5451,0.028
5451,3.851426,4688,0.044
4688,2.936315,4827,0.022
4827,3.057179,4734,0.022
4734,2.913547,5456,0.024
5456,3.792252,4852,0.022
4852,3.109474,4858,0.024
4858,3.1423,4502,0.021
4502,2.738394,4846,0.022
4846,3.070888,4377,0.024
4377,2.335147,5238,0.027
5238,3.676309,4574,0.023
4574,2.762482,4667,0.019
4667,2.843644,5640,0.024
5640,3.963138,4968,0.025
4968,3.359206,4995,0.021
4995,3.370593,5307,0.026
5307,3.81661,5160,0.026
5160,3.515867,5104,0.023
5104,3.541762,4468,0.02
4468,2.532135,5394,0.024
5394,3.789381,5140,0.023
5140,3.447984,4807,0.024
4807,3.077828,5165,0.021
5165,3.446394,4967,0.021
4967,3.274408,4674,0.039
4674,2.810576,5375,0.042
5375,3.710964,5185,0.025
5185,3.541156,5510,0.026
5510,3.87857,5355,0.025
5355,3.799539,5257,0.026
5257,3.719566,4742,0.034
4742,2.984841,4742,0.021
4742,2.943796,5539,0.028
5539,3.921159,4564,0.022
4564,2.870754,5027,0.021
5027,3.287234,5311,0.027
5311,3.705202,5377,0.024
5377,3.720056,4950,0.024
4950,3.214497,5015,0.024
5015,3.358645,4729,0.023
4729,3.059587,4849,0.028
4849,3.177773,4909,0.022
4909,3.22978,5429,0.027
5429,3.879011,5159,0.022
5159,3.600931,5324,0.024
5324,3.724336,4921,0.023
4921,3.234587,4606,0.023
4606,2.909966,4393,0.026
4393,2.353008,4752,0.024
4752,3.03601,5586,0.023
5586,3.935437,4974,0.028
4974,3.390589,5168,0.024
5168,3.489454,5067,0.024
5067,3.384697,5086,0.024
5086,3.472424,4571,0.033
4571,2.745463,5087,0.023
5087,3.448076,5595,0.024
5595,3.98815,4833,0.022
4833,3.178948,5043,0.024
5043,3.493669,4604,0.021
4604,2.784271,5183,0.023
5183,3.515406,5532,0.024
5532,3.892429,5245,0.025
5245,3.665224,5557,0.025
5557,3.914268,5091,0.021
5091,3.538167,4762,0.026
