1000000000, 6.022079, 753551118, 534.742000
753551118, 7.996646, 5737, 519.352000
5737, 4.153961, 4468, 0.017000
4468, 2.519638, 4428, 0.015000
4428, 2.446189, 4658, 0.030000
4658, 2.897304, 4521, 0.041000
4521, 2.571265, 5636, 0.026000
5636, 3.988335, 5344, 0.033000
5344, 3.765312, 4452, 0.019000
4452, 2.497138, 5586, 0.020000
5586, 3.962718, 4660, 0.024000
4660, 2.983206, 5304, 0.025000
5304, 3.688418, 5483, 0.031000
5483, 3.851540, 5031, 0.058000
5031, 3.458781, 5130, 0.027000
5130, 3.534096, 4566, 0.022000
4566, 2.697120, 4966, 0.024000
4966, 3.303059, 5653, 0.024000
5653, 4.096775, 4977, 0.028000
4977, 3.380026, 5103, 0.024000
5103, 3.485301, 5456, 0.023000
5456, 3.833735, 5626, 0.025000
5626, 3.994682, 5238, 0.092000
5238, 3.679254, 4960, 0.030000
4960, 3.310740, 4913, 0.056000
4913, 3.331235, 5311, 0.040000
5311, 3.725092, 5526, 0.038000
5526, 3.853229, 5214, 0.019000
5214, 3.629840, 4983, 0.023000
4983, 3.305444, 5230, 0.034000
5230, 3.574606, 4662, 0.021000
4662, 2.917409, 4611, 0.024000
4611, 2.740904, 5450, 0.025000
5450, 3.828635, 5336, 0.018000
5336, 3.690194, 5085, 0.027000
5085, 3.361553, 4471, 0.056000
4471, 2.663026, 5717, 0.022000
5717, 4.027622, 4385, 0.023000
4385, 2.481915, 4369, 0.036000
4369, 2.308835, 4399, 0.044000
4399, 2.478428, 5286, 0.054000
5286, 3.578694, 4433, 0.037000
4433, 2.550827, 4756, 0.024000
4756, 3.010701, 4523, 0.015000
4523, 2.552800, 4817, 0.024000
4817, 3.082979, 5099, 0.033000
5099, 3.402167, 5398, 0.029000
5398, 3.831928, 4899, 0.029000
4899, 3.259349, 5349, 0.022000
5349, 3.856391, 4893, 0.043000
4893, 3.274166, 5652, 0.029000
5652, 4.061436, 5195, 0.031000
5195, 3.610620, 5251, 0.019000
5251, 3.628694, 4724, 0.028000
4724, 2.993906, 5145, 0.029000
5145, 3.571766, 4821, 0.021000
4821, 3.071255, 5690, 0.028000
5690, 4.002705, 4774, 0.036000
4774, 3.059324, 4633, 0.028000
4633, 2.815931, 4651, 0.015000
4651, 2.864422, 5353, 0.024000
5353, 3.674259, 5037, 0.021000
5037, 3.382476, 5632, 0.083000
5632, 4.055447, 5847, 0.030000
5847, 4.203745, 4379, 0.019000
4379, 2.389665, 5554, 0.030000
5554, 3.941183, 5573, 0.021000
5573, 3.967166, 5723, 0.120000
5723, 4.066309, 5548, 0.030000
5548, 3.989139, 5122, 0.024000
5122, 3.529389, 5525, 0.023000
5525, 3.916542, 5134, 0.025000
5134, 3.449781, 4402, 0.017000
4402, 2.453179, 5347, 0.024000
5347, 3.739011, 4793, 0.025000
4793, 3.081998, 5538, 0.028000
5538, 3.966277, 5062, 0.023000
5062, 3.421592, 5089, 0.021000
5089, 3.464952, 4861, 0.022000
